OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,ProductName,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitMargin,DeliveryDays,Delayed
O00819,2024-07-16,2024-07-18,Second Class,C0032,Customer_32,Consumer,Canada,Ahmedabad,GJ,910874,South,P0081,Paper_81,Office Supplies,Paper,1929.36,2,0.0,607.14,0.3146846622714268,2,0
O00168,2024-07-17,2024-07-24,Standard Class,C0243,Customer_243,Home Office,UK,San Francisco,NY,724712,West,P0090,Accessories_90,Technology,Accessories,2842.87,4,0.3,477.18,0.1678515021791359,7,1
O00519,2024-07-17,2024-07-23,Standard Class,C0239,Customer_239,Corporate,Australia,New York,KA,278376,Central,P0113,Accessories_113,Technology,Accessories,740.82,7,0.2,47.6,0.064253124915634,6,1
O00722,2024-07-19,2024-07-26,Standard Class,C0007,Customer_7,Consumer,USA,Chennai,NSW,194270,Central,P0020,Paper_20,Office Supplies,Paper,1152.4,5,0.1,263.88,0.2289829920166608,7,1
O00992,2024-07-20,2024-07-23,Second Class,C0024,Customer_24,Consumer,USA,Mumbai,DL,687111,East,P0059,Paper_59,Office Supplies,Paper,4270.48,5,0.2,1098.65,0.2572661621176074,3,0
O00842,2024-07-22,2024-07-26,Standard Class,C0147,Customer_147,Corporate,Canada,Bengaluru,KA,135954,East,P0067,Bookcases_67,Furniture,Bookcases,3548.0,5,0.0,767.14,0.2162175873731679,4,0
O00941,2024-07-24,2024-07-29,Second Class,C0246,Customer_246,Home Office,Australia,San Francisco,DL,941344,East,P0092,Storage_92,Office Supplies,Storage,1075.03,2,0.1,255.8,0.2379468479949397,5,1
O00538,2024-07-25,2024-07-31,Standard Class,C0024,Customer_24,Consumer,USA,Mumbai,DL,687111,East,P0112,Accessories_112,Technology,Accessories,1184.38,2,0.0,209.9,0.1772235262331346,6,1
O00911,2024-07-26,2024-07-27,Same Day,C0195,Customer_195,Consumer,Australia,Bengaluru,TX,552268,West,P0083,Phones_83,Technology,Phones,4339.93,6,0.1,-159.68,-0.0367932201671455,1,1
O00912,2024-07-26,2024-08-01,Standard Class,C0234,Customer_234,Consumer,USA,San Francisco,TN,221789,South,P0111,Binders_111,Office Supplies,Binders,995.4,5,0.2,246.61,0.2477496483825598,6,1
O00811,2024-07-26,2024-07-31,Standard Class,C0038,Customer_38,Consumer,USA,Ahmedabad,CA,273532,South,P0004,Chairs_4,Furniture,Chairs,1486.52,2,0.0,166.42,0.1119527487016656,5,0
O00489,2024-07-27,2024-07-31,Standard Class,C0081,Customer_81,Home Office,India,Delhi,TX,578446,East,P0067,Bookcases_67,Furniture,Bookcases,7961.03,7,0.0,1109.94,0.1394216577503162,4,0
O00477,2024-07-27,2024-07-30,Second Class,C0013,Customer_13,Home Office,USA,Sydney,DL,258768,West,P0010,Binders_10,Office Supplies,Binders,6897.49,7,0.1,1351.93,0.1960031837668485,3,0
O00090,2024-07-28,2024-07-30,Second Class,C0238,Customer_238,Consumer,Australia,Sydney,BC,166017,West,P0066,Chairs_66,Furniture,Chairs,5894.37,6,0.1,1491.05,0.2529617244930331,2,0
O00925,2024-07-30,2024-08-04,Standard Class,C0028,Customer_28,Consumer,USA,Vancouver,BC,881452,Central,P0049,Paper_49,Office Supplies,Paper,150.43,1,0.0,17.54,0.1165990826297945,5,0
O00358,2024-07-31,2024-08-02,Second Class,C0237,Customer_237,Consumer,India,Delhi,NSW,663178,South,P0004,Chairs_4,Furniture,Chairs,313.56,1,0.0,57.41,0.1830909554790151,2,0
O00397,2024-07-31,2024-08-05,Standard Class,C0031,Customer_31,Corporate,Australia,New York,NY,233554,Central,P0027,Bookcases_27,Furniture,Bookcases,4052.95,4,0.1,555.16,0.1369767700070319,5,0
O00225,2024-08-02,2024-08-04,First Class,C0048,Customer_48,Consumer,UK,Ahmedabad,DL,357009,East,P0043,Accessories_43,Technology,Accessories,454.92,3,0.0,75.46,0.1658753187373604,2,1
O00272,2024-08-02,2024-08-08,Standard Class,C0204,Customer_204,Home Office,Canada,Mumbai,GJ,201371,East,P0080,Binders_80,Office Supplies,Binders,1446.54,3,0.0,399.06,0.2758720809656145,6,1
O00420,2024-08-02,2024-08-08,Standard Class,C0237,Customer_237,Consumer,India,Delhi,NSW,663178,South,P0082,Paper_82,Office Supplies,Paper,1270.56,2,0.0,181.36,0.1427402090416824,6,1
O00823,2024-08-03,2024-08-07,Standard Class,C0005,Customer_5,Consumer,USA,San Francisco,BC,932672,Central,P0052,Paper_52,Office Supplies,Paper,2124.42,6,0.0,81.66,0.0384387268054339,4,0
O00892,2024-08-03,2024-08-10,Standard Class,C0220,Customer_220,Home Office,India,Mumbai,TN,478165,Central,P0013,Chairs_13,Furniture,Chairs,5306.16,6,0.0,409.7,0.0772121458832752,7,1
O00237,2024-08-03,2024-08-03,Same Day,C0155,Customer_155,Home Office,Australia,Bengaluru,CA,123752,West,P0057,Storage_57,Office Supplies,Storage,4311.09,7,0.0,1157.49,0.2684912632304127,0,0
O00552,2024-08-03,2024-08-10,Standard Class,C0234,Customer_234,Consumer,USA,San Francisco,TN,221789,South,P0043,Accessories_43,Technology,Accessories,203.45,1,0.0,9.69,0.0476284099287294,7,1
O00862,2024-08-04,2024-08-11,Standard Class,C0060,Customer_60,Consumer,UK,Sydney,NSW,410914,East,P0052,Paper_52,Office Supplies,Paper,5670.77,7,0.0,1429.63,0.252105093311843,7,1
O00830,2024-08-04,2024-08-11,Standard Class,C0186,Customer_186,Corporate,India,Chennai,TN,705470,Central,P0111,Binders_111,Office Supplies,Binders,952.36,4,0.0,83.22,0.0873829224242933,7,1
O00753,2024-08-05,2024-08-10,Standard Class,C0014,Customer_14,Consumer,USA,Sydney,TX,346726,East,P0113,Accessories_113,Technology,Accessories,2947.54,5,0.1,970.71,0.3293288640696988,5,0
O00193,2024-08-05,2024-08-09,Standard Class,C0038,Customer_38,Consumer,USA,Ahmedabad,CA,273532,South,P0038,Storage_38,Office Supplies,Storage,304.48,2,0.0,31.74,0.1042433000525486,4,0
O00699,2024-08-06,2024-08-13,Standard Class,C0090,Customer_90,Consumer,UK,Mumbai,MH,697794,West,P0040,Binders_40,Office Supplies,Binders,436.92,1,0.0,44.14,0.1010253593335164,7,1
O00219,2024-08-06,2024-08-13,Standard Class,C0104,Customer_104,Consumer,USA,San Francisco,BC,510543,South,P0025,Tables_25,Furniture,Tables,2317.73,4,0.3,381.4,0.1645575627877276,7,1
O00091,2024-08-07,2024-08-10,Second Class,C0094,Customer_94,Corporate,Australia,Sydney,BC,830399,South,P0045,Machines_45,Technology,Machines,4533.02,6,0.2,208.95,0.0460950977494032,3,0
O00096,2024-08-07,2024-08-14,Standard Class,C0094,Customer_94,Corporate,Australia,Sydney,BC,830399,South,P0119,Binders_119,Office Supplies,Binders,350.5,5,0.0,76.9,0.2194008559201141,7,1
O00983,2024-08-08,2024-08-13,Standard Class,C0194,Customer_194,Corporate,India,Sydney,NSW,324137,South,P0103,Machines_103,Technology,Machines,2577.29,3,0.2,278.19,0.1079389591392509,5,0
O00190,2024-08-08,2024-08-12,Standard Class,C0230,Customer_230,Corporate,UK,Delhi,BC,344883,East,P0042,Accessories_42,Technology,Accessories,1206.9,6,0.0,180.29,0.1493827160493827,4,0
O00731,2024-08-09,2024-08-09,Same Day,C0141,Customer_141,Home Office,India,Vancouver,TX,167642,West,P0025,Tables_25,Furniture,Tables,445.9,1,0.1,54.86,0.1230320699708454,0,0
O00938,2024-08-10,2024-08-14,Standard Class,C0042,Customer_42,Consumer,Australia,Chennai,KA,320178,West,P0051,Machines_51,Technology,Machines,6281.1,7,0.0,882.8,0.1405486300170352,4,0
O00077,2024-08-10,2024-08-14,Second Class,C0189,Customer_189,Consumer,UK,Houston,NY,104263,West,P0087,Chairs_87,Furniture,Chairs,938.64,4,0.0,0.81,0.0008629506520071,4,1
O00181,2024-08-11,2024-08-13,Second Class,C0063,Customer_63,Home Office,USA,Houston,NY,962061,East,P0039,Paper_39,Office Supplies,Paper,4323.1,5,0.0,851.42,0.1969466355161805,2,0
O00097,2024-08-11,2024-08-16,Standard Class,C0149,Customer_149,Consumer,Australia,New York,KA,626861,East,P0001,Machines_1,Technology,Machines,3967.74,6,0.0,1392.5,0.3509554557506288,5,0
O00254,2024-08-12,2024-08-19,Standard Class,C0234,Customer_234,Consumer,USA,San Francisco,TN,221789,South,P0028,Phones_28,Technology,Phones,4138.56,6,0.1,461.31,0.1114663071213175,7,1
O00603,2024-08-12,2024-08-14,Second Class,C0145,Customer_145,Consumer,Australia,Ahmedabad,NY,807280,West,P0077,Binders_77,Office Supplies,Binders,204.46,3,0.2,45.44,0.2222439596987185,2,0
O00492,2024-08-13,2024-08-19,Standard Class,C0148,Customer_148,Consumer,USA,San Francisco,CA,127856,Central,P0119,Binders_119,Office Supplies,Binders,1928.29,7,0.0,194.82,0.1010325210419594,6,1
O00909,2024-08-15,2024-08-17,Second Class,C0195,Customer_195,Consumer,Australia,Bengaluru,TX,552268,West,P0059,Paper_59,Office Supplies,Paper,1029.28,7,0.0,127.46,0.1238341364837556,2,0
O00110,2024-08-16,2024-08-21,Standard Class,C0053,Customer_53,Home Office,Canada,Vancouver,MH,897917,West,P0090,Accessories_90,Technology,Accessories,348.58,1,0.2,43.98,0.1261690286304435,5,0
O00766,2024-08-16,2024-08-21,Standard Class,C0174,Customer_174,Consumer,Canada,Houston,TN,655941,South,P0089,Bookcases_89,Furniture,Bookcases,633.52,2,0.0,18.63,0.0294071221113777,5,0
O00383,2024-08-16,2024-08-23,Standard Class,C0125,Customer_125,Consumer,Canada,Mumbai,TX,194914,East,P0086,Machines_86,Technology,Machines,334.58,1,0.2,79.0,0.2361169227090681,7,1
O00521,2024-08-16,2024-08-17,Same Day,C0040,Customer_40,Consumer,India,Bengaluru,CA,697135,South,P0044,Binders_44,Office Supplies,Binders,1568.61,3,0.0,387.09,0.2467726203454013,1,1
O00844,2024-08-18,2024-08-22,Second Class,C0222,Customer_222,Corporate,Australia,Mumbai,CA,516366,East,P0063,Paper_63,Office Supplies,Paper,1748.02,2,0.0,191.92,0.1097927941327902,4,1
O00867,2024-08-18,2024-08-25,Standard Class,C0016,Customer_16,Consumer,India,San Francisco,MH,670451,South,P0060,Binders_60,Office Supplies,Binders,1827.25,6,0.1,-92.13,-0.0504200300998768,7,1
O00990,2024-08-19,2024-08-26,Standard Class,C0125,Customer_125,Consumer,Canada,Mumbai,TX,194914,East,P0096,Machines_96,Technology,Machines,5693.04,6,0.0,953.86,0.1675484451189522,7,1
O00261,2024-08-19,2024-08-23,Second Class,C0211,Customer_211,Consumer,Australia,Vancouver,KA,681780,South,P0029,Binders_29,Office Supplies,Binders,1090.47,7,0.1,180.08,0.16513980210368,4,1
O00907,2024-08-20,2024-08-22,First Class,C0075,Customer_75,Corporate,India,Bengaluru,GJ,176218,South,P0083,Phones_83,Technology,Phones,4582.56,7,0.1,1243.61,0.2713788799273768,2,1
O00918,2024-08-20,2024-08-25,Second Class,C0144,Customer_144,Consumer,Canada,Ahmedabad,KA,317215,Central,P0015,Storage_15,Office Supplies,Storage,842.27,1,0.0,141.21,0.1676540776710556,5,1
O00658,2024-08-20,2024-08-26,Standard Class,C0249,Customer_249,Home Office,UK,San Francisco,KA,830026,West,P0045,Machines_45,Technology,Machines,89.42,2,0.0,12.04,0.1346454931782598,6,1
O00484,2024-08-20,2024-08-25,Standard Class,C0063,Customer_63,Home Office,USA,Houston,NY,962061,East,P0111,Binders_111,Office Supplies,Binders,4005.24,4,0.0,123.2,0.0307597047867293,5,0
O00718,2024-08-20,2024-08-27,Standard Class,C0155,Customer_155,Home Office,Australia,Bengaluru,CA,123752,West,P0045,Machines_45,Technology,Machines,5198.26,6,0.1,718.54,0.1382270221189397,7,1
O00894,2024-08-21,2024-08-25,Standard Class,C0106,Customer_106,Consumer,Canada,Mumbai,KA,368294,Central,P0092,Storage_92,Office Supplies,Storage,184.43,4,0.1,54.89,0.2976196931084964,4,0
O00975,2024-08-23,2024-08-28,Standard Class,C0164,Customer_164,Consumer,Australia,Bengaluru,NY,356609,Central,P0061,Bookcases_61,Furniture,Bookcases,40.32,4,0.2,1.13,0.0280257936507936,5,0
O00118,2024-08-23,2024-08-26,First Class,C0137,Customer_137,Consumer,Australia,Delhi,CA,864757,South,P0053,Accessories_53,Technology,Accessories,2225.09,7,0.0,135.14,0.0607346219703472,3,1
O00087,2024-08-24,2024-08-29,Standard Class,C0096,Customer_96,Consumer,Australia,New York,NY,708746,West,P0025,Tables_25,Furniture,Tables,8289.12,7,0.0,1267.77,0.1529438589379813,5,0
O00720,2024-08-24,2024-08-30,Standard Class,C0079,Customer_79,Consumer,USA,Ahmedabad,NY,549589,Central,P0049,Paper_49,Office Supplies,Paper,3446.86,5,0.1,341.63,0.0991133959603813,6,1
O00831,2024-08-24,2024-08-25,First Class,C0068,Customer_68,Home Office,UK,Chennai,TN,752465,South,P0002,Binders_2,Office Supplies,Binders,1149.42,2,0.0,234.37,0.2039028379530545,1,0
O00807,2024-08-24,2024-08-25,Same Day,C0073,Customer_73,Consumer,USA,Ahmedabad,NSW,605815,Central,P0116,Binders_116,Office Supplies,Binders,416.4,4,0.0,87.55,0.2102545629202689,1,1
O00961,2024-08-26,2024-09-02,Standard Class,C0090,Customer_90,Consumer,UK,Mumbai,MH,697794,West,P0029,Binders_29,Office Supplies,Binders,2611.32,3,0.0,444.45,0.1702012775148201,7,1
O00125,2024-08-27,2024-09-01,Second Class,C0098,Customer_98,Consumer,Australia,Mumbai,KA,416915,South,P0070,Storage_70,Office Supplies,Storage,2944.52,5,0.2,600.68,0.203999293603032,5,1
O00670,2024-08-29,2024-09-03,Standard Class,C0226,Customer_226,Consumer,Australia,New York,CA,515008,East,P0105,Machines_105,Technology,Machines,3258.9,3,0.0,672.61,0.2063917272699377,5,0
O00424,2024-08-30,2024-09-03,Standard Class,C0175,Customer_175,Corporate,USA,Ahmedabad,TX,257729,East,P0058,Accessories_58,Technology,Accessories,588.8,1,0.1,133.89,0.2273947010869565,4,0
O00460,2024-08-31,2024-09-07,Standard Class,C0162,Customer_162,Corporate,Canada,San Francisco,MH,216739,South,P0022,Phones_22,Technology,Phones,1863.48,2,0.0,160.08,0.0859037929035997,7,1
O00921,2024-09-01,2024-09-04,Second Class,C0182,Customer_182,Consumer,USA,San Francisco,TN,641013,East,P0055,Tables_55,Furniture,Tables,1159.36,2,0.1,143.61,0.1238700662434446,3,0
O00101,2024-09-01,2024-09-02,First Class,C0168,Customer_168,Consumer,Australia,Sydney,NSW,418277,Central,P0096,Machines_96,Technology,Machines,1425.42,4,0.1,352.65,0.2474007660899945,1,0
O00924,2024-09-01,2024-09-08,Standard Class,C0166,Customer_166,Home Office,Australia,Ahmedabad,NSW,436676,Central,P0014,Bookcases_14,Furniture,Bookcases,3207.78,4,0.1,581.0,0.1811221467806395,7,1
O00943,2024-09-02,2024-09-05,Second Class,C0237,Customer_237,Consumer,India,Delhi,NSW,663178,South,P0116,Binders_116,Office Supplies,Binders,69.26,3,0.2,7.12,0.1028010395610742,3,0
O00837,2024-09-03,2024-09-08,Second Class,C0137,Customer_137,Consumer,Australia,Delhi,CA,864757,South,P0074,Paper_74,Office Supplies,Paper,665.2,2,0.2,86.45,0.1299609140108238,5,1
O00229,2024-09-03,2024-09-03,Same Day,C0204,Customer_204,Home Office,Canada,Mumbai,GJ,201371,East,P0046,Chairs_46,Furniture,Chairs,312.24,1,0.0,64.48,0.2065078145016654,0,0
O00106,2024-09-05,2024-09-12,Standard Class,C0180,Customer_180,Consumer,UK,Bengaluru,KA,681780,South,P0088,Accessories_88,Technology,Accessories,2959.5,3,0.0,918.85,0.3104747423551275,7,1
O00306,2024-09-05,2024-09-07,First Class,C0116,Customer_116,Home Office,USA,Sydney,GJ,481009,South,P0050,Tables_50,Furniture,Tables,1734.04,7,0.2,352.83,0.203472814929298,2,1
O00462,2024-09-06,2024-09-08,Second Class,C0047,Customer_47,Consumer,USA,Mumbai,NY,803662,East,P0069,Tables_69,Furniture,Tables,2997.04,5,0.2,285.92,0.0954007954515121,2,0
O00604,2024-09-08,2024-09-13,Standard Class,C0096,Customer_96,Consumer,Australia,New York,NY,708746,West,P0114,Phones_114,Technology,Phones,1327.07,2,0.1,133.46,0.1005674154340012,5,0
O00849,2024-09-09,2024-09-12,First Class,C0085,Customer_85,Consumer,Australia,Ahmedabad,NSW,779520,East,P0011,Phones_11,Technology,Phones,2693.4,4,0.0,604.5,0.2244375139229227,3,1
O00321,2024-09-09,2024-09-11,First Class,C0070,Customer_70,Home Office,USA,Mumbai,TN,209575,Central,P0090,Accessories_90,Technology,Accessories,1180.44,4,0.1,56.72,0.0480498797058723,2,1
O00859,2024-09-09,2024-09-13,Standard Class,C0138,Customer_138,Corporate,Canada,Mumbai,DL,356713,Central,P0074,Paper_74,Office Supplies,Paper,568.85,2,0.2,28.34,0.0498198119012041,4,0
O00866,2024-09-10,2024-09-12,Second Class,C0144,Customer_144,Consumer,Canada,Ahmedabad,KA,317215,Central,P0056,Bookcases_56,Furniture,Bookcases,4214.28,7,0.0,549.28,0.1303378038478696,2,0
O00156,2024-09-10,2024-09-17,Standard Class,C0213,Customer_213,Corporate,Canada,Vancouver,BC,613319,East,P0092,Storage_92,Office Supplies,Storage,1638.6,4,0.0,60.99,0.037220798242402,7,1
O00814,2024-09-10,2024-09-16,Standard Class,C0239,Customer_239,Corporate,Australia,New York,KA,278376,Central,P0009,Paper_9,Office Supplies,Paper,755.23,1,0.1,-0.25,-0.0003310249857659,6,1
O00014,2024-09-11,2024-09-11,Same Day,C0006,Customer_6,Consumer,India,Vancouver,TN,483152,East,P0100,Binders_100,Office Supplies,Binders,1383.8,4,0.0,324.61,0.2345786963434022,0,0
O00563,2024-09-12,2024-09-14,Same Day,C0117,Customer_117,Home Office,UK,Sydney,GJ,501921,South,P0027,Bookcases_27,Furniture,Bookcases,2817.67,3,0.1,377.21,0.1338730227457438,2,1
O00278,2024-09-12,2024-09-17,Standard Class,C0162,Customer_162,Corporate,Canada,San Francisco,MH,322320,South,P0079,Binders_79,Office Supplies,Binders,4347.2,5,0.0,254.43,0.0585273279352226,5,0
O00133,2024-09-13,2024-09-13,Same Day,C0206,Customer_206,Consumer,Canada,Vancouver,NSW,292192,West,P0035,Chairs_35,Furniture,Chairs,2083.88,2,0.0,228.93,0.1098575733727469,0,0
O00737,2024-09-14,2024-09-16,First Class,C0036,Customer_36,Home Office,Canada,New York,TN,159676,South,P0038,Storage_38,Office Supplies,Storage,2748.13,4,0.1,315.45,0.1147871461684854,2,1
O00592,2024-09-14,2024-09-19,Second Class,C0202,Customer_202,Consumer,India,Ahmedabad,GJ,490719,West,P0111,Binders_111,Office Supplies,Binders,2176.52,2,0.0,359.97,0.1653878668700494,5,1
O00520,2024-09-15,2024-09-18,Second Class,C0068,Customer_68,Home Office,UK,Chennai,TN,752465,South,P0101,Binders_101,Office Supplies,Binders,429.84,2,0.0,114.73,0.2669132700539736,3,0
O00529,2024-09-16,2024-09-16,First Class,C0090,Customer_90,Consumer,UK,Mumbai,MH,697794,West,P0113,Accessories_113,Technology,Accessories,2973.35,4,0.1,452.39,0.1521482502900768,0,0
O00815,2024-09-16,2024-09-20,Standard Class,C0079,Customer_79,Consumer,USA,Ahmedabad,NY,549589,Central,P0109,Paper_109,Office Supplies,Paper,875.0,7,0.0,212.74,0.2431314285714285,4,0
O00630,2024-09-17,2024-09-17,Same Day,C0087,Customer_87,Corporate,Australia,Houston,TX,725646,East,P0076,Binders_76,Office Supplies,Binders,3750.8,5,0.0,329.32,0.0877999360136504,0,0
O00336,2024-09-18,2024-09-25,Standard Class,C0151,Customer_151,Home Office,USA,New York,NSW,595553,West,P0043,Accessories_43,Technology,Accessories,550.17,1,0.0,99.99,0.1817438246360216,7,1
O00960,2024-09-19,2024-09-20,First Class,C0076,Customer_76,Corporate,Canada,New York,TN,687518,Central,P0006,Tables_6,Furniture,Tables,2023.35,5,0.0,529.05,0.2614723107717399,1,0
O00789,2024-09-19,2024-09-23,Second Class,C0182,Customer_182,Consumer,USA,San Francisco,TN,641013,East,P0089,Bookcases_89,Furniture,Bookcases,706.07,1,0.0,132.25,0.1873043749203336,4,1
O00475,2024-09-19,2024-09-23,Standard Class,C0014,Customer_14,Consumer,USA,Sydney,TX,346726,East,P0003,Chairs_3,Furniture,Chairs,1000.91,1,0.0,93.02,0.0929354287598285,4,0
O00903,2024-09-20,2024-09-27,Standard Class,C0203,Customer_203,Consumer,UK,New York,TX,579361,Central,P0118,Phones_118,Technology,Phones,704.95,5,0.0,57.2,0.0811405064188949,7,1
O00139,2024-09-20,2024-09-22,Second Class,C0190,Customer_190,Consumer,India,Vancouver,NY,851883,Central,P0109,Paper_109,Office Supplies,Paper,786.14,6,0.2,93.26,0.1186302694176609,2,0
O00515,2024-09-20,2024-09-20,Same Day,C0142,Customer_142,Consumer,USA,Mumbai,KA,190093,West,P0098,Chairs_98,Furniture,Chairs,1980.86,7,0.0,241.05,0.1216895691770241,0,0
O00338,2024-09-21,2024-09-26,Second Class,C0195,Customer_195,Consumer,Australia,Bengaluru,TX,552268,West,P0032,Bookcases_32,Furniture,Bookcases,4352.54,7,0.1,574.3,0.1319459442072904,5,1
O00684,2024-09-21,2024-09-25,Standard Class,C0064,Customer_64,Consumer,Canada,Sydney,NSW,283675,South,P0018,Accessories_18,Technology,Accessories,497.92,1,0.1,114.82,0.2305992930591259,4,0
O00817,2024-09-21,2024-09-28,Standard Class,C0148,Customer_148,Consumer,USA,San Francisco,CA,127856,Central,P0026,Storage_26,Office Supplies,Storage,312.7,1,0.2,41.85,0.1338343460185481,7,1
O00641,2024-09-22,2024-09-29,Standard Class,C0175,Customer_175,Corporate,USA,Ahmedabad,TX,257729,East,P0037,Chairs_37,Furniture,Chairs,1584.0,3,0.0,261.56,0.1651262626262626,7,1
O00244,2024-09-22,2024-09-22,Same Day,C0216,Customer_216,Consumer,UK,Houston,MH,322320,East,P0007,Machines_7,Technology,Machines,2070.62,3,0.2,545.28,0.2633414146487525,0,0
O00856,2024-09-23,2024-09-24,First Class,C0066,Customer_66,Consumer,UK,Ahmedabad,TN,730235,South,P0013,Chairs_13,Furniture,Chairs,1041.8,5,0.2,131.68,0.1263966212324822,1,0
O00009,2024-09-23,2024-09-28,Second Class,C0200,Customer_200,Corporate,Canada,Sydney,TN,610585,Central,P0036,Tables_36,Furniture,Tables,2436.33,3,0.0,180.01,0.0738857215566035,5,1
O00324,2024-09-24,2024-09-26,Second Class,C0112,Customer_112,Consumer,Canada,San Francisco,BC,267292,Central,P0071,Tables_71,Furniture,Tables,163.61,1,0.0,20.87,0.1275594401320212,2,0
O00726,2024-09-24,2024-09-30,Standard Class,C0174,Customer_174,Consumer,Canada,Houston,TN,655941,South,P0092,Storage_92,Office Supplies,Storage,5921.02,7,0.0,1078.31,0.1821155814369821,6,1
O00343,2024-09-24,2024-09-29,Standard Class,C0180,Customer_180,Consumer,UK,Bengaluru,KA,683417,South,P0016,Accessories_16,Technology,Accessories,2023.78,4,0.1,282.3,0.1394914466987518,5,0
O00216,2024-09-24,2024-09-24,Same Day,C0186,Customer_186,Corporate,India,Chennai,TN,705470,Central,P0103,Machines_103,Technology,Machines,1065.53,1,0.1,84.08,0.0789090874963633,0,0
O00217,2024-09-28,2024-10-05,Standard Class,C0099,Customer_99,Consumer,India,Delhi,MH,599876,West,P0061,Bookcases_61,Furniture,Bookcases,921.08,3,0.1,144.23,0.1565879185304207,7,1
O00935,2024-09-28,2024-10-04,Standard Class,C0248,Customer_248,Home Office,Australia,Mumbai,MH,354726,Central,P0111,Binders_111,Office Supplies,Binders,2934.58,6,0.2,704.51,0.240071833107293,6,1
O00265,2024-09-28,2024-10-03,Standard Class,C0195,Customer_195,Consumer,Australia,Bengaluru,TX,552268,West,P0014,Bookcases_14,Furniture,Bookcases,4588.88,6,0.3,-83.09,-0.01810681473475,5,0
O00833,2024-09-29,2024-10-05,Standard Class,C0044,Customer_44,Home Office,USA,Delhi,GJ,526752,East,P0013,Chairs_13,Furniture,Chairs,436.89,1,0.0,95.88,0.2194602760420243,6,1
O00649,2024-09-29,2024-10-03,Standard Class,C0226,Customer_226,Consumer,Australia,New York,CA,515008,East,P0077,Binders_77,Office Supplies,Binders,3536.64,3,0.0,508.33,0.1437324692363373,4,0
O00052,2024-09-29,2024-10-04,Standard Class,C0225,Customer_225,Consumer,USA,Houston,NY,582615,West,P0017,Paper_17,Office Supplies,Paper,394.29,2,0.1,127.41,0.3231377919805219,5,0
O00875,2024-09-30,2024-10-07,Standard Class,C0139,Customer_139,Consumer,UK,New York,GJ,541501,West,P0029,Binders_29,Office Supplies,Binders,2269.84,2,0.0,458.59,0.2020362668734359,7,1
O00835,2024-10-02,2024-10-07,Standard Class,C0077,Customer_77,Corporate,Australia,Delhi,KA,870044,West,P0042,Accessories_42,Technology,Accessories,705.43,1,0.0,-39.45,-0.0559233375388061,5,0
O00115,2024-10-02,2024-10-06,Standard Class,C0161,Customer_161,Consumer,India,Houston,CA,338009,Central,P0067,Bookcases_67,Furniture,Bookcases,1143.9,2,0.0,96.58,0.0844304572077978,4,0
O00017,2024-10-03,2024-10-07,Standard Class,C0099,Customer_99,Consumer,India,Delhi,MH,599876,West,P0096,Machines_96,Technology,Machines,3364.29,3,0.0,673.48,0.2001848829916565,4,0
O00289,2024-10-03,2024-10-07,Standard Class,C0112,Customer_112,Consumer,Canada,San Francisco,BC,267292,Central,P0116,Binders_116,Office Supplies,Binders,363.7,5,0.0,50.97,0.1401429749793786,4,0
O00443,2024-10-03,2024-10-06,Second Class,C0143,Customer_143,Consumer,UK,San Francisco,CA,607606,East,P0119,Binders_119,Office Supplies,Binders,1604.0,5,0.2,266.28,0.1660099750623441,3,0
O00105,2024-10-05,2024-10-06,Same Day,C0201,Customer_201,Corporate,Australia,New York,TN,791757,East,P0054,Bookcases_54,Furniture,Bookcases,4255.68,6,0.0,153.36,0.0360365441010602,1,1
O00182,2024-10-05,2024-10-10,Standard Class,C0104,Customer_104,Consumer,USA,San Francisco,BC,510543,South,P0051,Machines_51,Technology,Machines,474.18,3,0.0,100.37,0.2116706735838711,5,0
O00569,2024-10-06,2024-10-11,Standard Class,C0126,Customer_126,Consumer,UK,Mumbai,TX,989302,East,P0084,Storage_84,Office Supplies,Storage,58.82,4,0.2,0.3,0.0051003060183611,5,0
O00485,2024-10-06,2024-10-13,Standard Class,C0235,Customer_235,Consumer,USA,Bengaluru,BC,779418,East,P0038,Storage_38,Office Supplies,Storage,554.79,1,0.0,28.58,0.0515149876529858,7,1
O00653,2024-10-08,2024-10-15,Standard Class,C0239,Customer_239,Corporate,Australia,New York,KA,278376,Central,P0016,Accessories_16,Technology,Accessories,1441.29,3,0.1,124.56,0.0864225797722873,7,1
O00597,2024-10-09,2024-10-12,First Class,C0123,Customer_123,Consumer,USA,Bengaluru,BC,770718,East,P0045,Machines_45,Technology,Machines,2378.88,3,0.0,467.15,0.1963739238633306,3,1
O00075,2024-10-09,2024-10-09,Same Day,C0156,Customer_156,Consumer,USA,Delhi,TN,941461,Central,P0054,Bookcases_54,Furniture,Bookcases,277.2,6,0.3,25.52,0.092063492063492,0,0
O00283,2024-10-09,2024-10-11,Second Class,C0140,Customer_140,Home Office,India,Ahmedabad,TX,643351,East,P0102,Storage_102,Office Supplies,Storage,29.56,1,0.3,5.25,0.1776048714479025,2,0
O00174,2024-10-09,2024-10-14,Second Class,C0115,Customer_115,Corporate,USA,Ahmedabad,GJ,262491,South,P0077,Binders_77,Office Supplies,Binders,982.13,2,0.1,179.97,0.1832445806563286,5,1
